Query_number,doc_number
567452,304897
567630,218699
567630,398488
567630,403496
567630,446268
567630,473951
567630,450976
567630,442741
567630,180170
567630,257658
567630,363791
567714,124137
567714,411425
567714,372845
567714,312618
567714,478197
567714,85783
567714,454267
567714,347529
567714,417896
567714,323891
567759,457025
567759,110125
567759,445634
567759,456185
567759,59338
567759,490625
567759,342827
567759,252870
567759,19708
567759,286686
568526,337328
568526,431801
568526,476969
568526,61353
568526,182167
568526,195638
568526,309128
568526,403588
568526,50048
568526,77484
568585,441401
568585,268131
568585,465985
568585,69316
568585,56071
568585,65795
568585,403431
568585,153988
568585,25053
568585,387004
568649,91985
568649,40148
568649,70750
568649,331676
568649,360821
568649,273323
568649,272423
568649,95808
568649,328941
568649,56820
568709,169436
568709,363648
568709,234122
568709,109491
568709,132754
568709,444289
568709,364744
568709,389197
568709,92654
568709,312870
568841,477627
568841,242823
568841,255797
568841,266752
568841,38650
568841,393311
568841,320850
568841,7013
568841,448986
568841,413281
568895,481446
568895,15885
568895,143180
568895,472921
568895,133306
568895,243943
568895,141960
568895,346060
568895,413139
568895,382740
569674,291
569674,189361
569674,466134
569674,190766
569674,90809
569674,106513
569674,256647
569674,439147
569674,479850
569674,115238
569689,33398
569689,143971
569689,356913
569689,369627
569689,471984
569689,415265
569689,258694
569689,473338
569689,265945
569689,85393
569939,149444
569939,222814
569939,347299
569939,97082
569939,227284
569939,457176
569939,487806
569939,378010
569939,104136
569939,491608
570068,398962
570068,19267
570068,54040
570068,102146
570068,72272
570068,449469
570068,360370
570068,319352
570068,424341
570068,281419
570070,312035
570070,202487
570070,158015
570070,169668
570070,68043
570070,85366
570070,222618
570070,140890
570070,390971
570070,121320
570725,128782
570725,95025
570725,159907
570725,190033
570725,438036
570725,426265
570725,380208
570725,86412
570725,230838
570725,445826
570905,390441
570905,270216
570905,321680
570905,220361
570905,45404
570905,426960
570905,234838
570905,83371
570905,196216
570905,389245
570979,429187
570979,387279
570979,146832
570979,297519
570979,208758
570979,167876
570979,229761
570979,177918
570979,408581
570979,201731
571103,465769
571103,449576
571103,477208
571103,144789
571103,487272
571103,292033
571103,303702
571103,100315
571103,253157
571103,24552
571237,335411
571237,222780
571237,92142
571237,272069
571237,340584
571237,197738
571237,11747
571237,74399
571237,353703
571237,20833
571474,34631
571474,315568
571474,348889
571474,485574
571474,293406
571474,281539
571474,441173
571474,30731
571474,323828
571474,499364
571696,459957
571696,436526
571696,352092
571696,388988
571696,405131
571696,363691
571696,460578
571696,427676
571696,326234
571696,209717
571954,70614
571954,123976
571954,483282
571954,325226
571954,52233
571954,220779
571954,302782
571954,60453
571954,163982
571954,324846
572286,123177
572286,262623
572286,89718
572286,451538
572286,429883
572286,88925
572286,34797
572286,257124
572286,469273
572286,151111
572517,277629
572517,456389
572517,54158
572517,106900
572517,258218
572517,90990
572517,2771
572517,488051
572517,337240
572517,345075
573157,431643
573157,252036
573157,302776
573157,454932
573157,70458
573157,227936
573157,450466
573157,88324
573157,364488
573157,252919
573452,216984
573452,38646
573452,344016
573452,322826
573452,319788
573452,288205
573452,33434
573452,132506
573452,176381
573452,251162
573899,300513
573899,104737
573899,171449
573899,466984
573899,60963
573899,407698
573899,59032
573899,252319
573899,410891
573899,233432
573954,386398
573954,339379
573954,26175
573954,75806
573954,140399
573954,60155
573954,158299
573954,387164
573954,425824
573954,28895
574002,26792
574002,295171
574002,214616
574002,422388
574002,260837
574002,179120
574002,238677
574002,466842
574002,158400
574002,4356
574051,408337
574051,429060
574051,151902
574051,18477
574051,65278
574051,129113
574051,305596
574051,48748
574051,63571
574051,270675
574317,296105
574317,247896
574317,460136
574317,460480
574317,330585
574317,225120
574317,82116
574317,17682
574317,409080
574317,394277
574547,252401
574547,11379
574547,495221
574547,437448
574547,467904
574547,285717
574547,276935
574547,194025
574547,531
574547,173386
574569,462871
574569,100578
574569,353345
574569,207740
574569,259798
574569,294867
574569,312091
574569,264487
574569,46832
574569,9226
574730,292034
574730,413182
574730,118107
574730,312071
574730,450772
574730,23678
574730,205783
574730,470042
574730,53563
574730,228642
574944,208090
574944,82305
574944,261339
574944,213950
574944,54523
574944,312164
574944,208164
574944,447822
574944,85433
574944,344892
575096,134246
575096,310817
575096,182523
575096,372442
575096,111745
575096,384725
575096,421716
575096,42885
575096,469614
575096,311143
575146,72384
575146,471976
575146,164279
575146,455297
575146,381323
575146,2902
575146,297690
575146,499460
575146,431116
575146,280133
575268,274248
575268,262623
575268,67447
575268,487311
575268,61549
575268,72501
575268,428819
575268,36269
575268,18388
575268,312782
575492,47809
575492,924
575492,205149
575492,411868
575492,466236
575492,169582
575492,288783
575492,331081
575492,325808
575492,128795
575616,23233
575616,52970
575616,139122
575616,193182
575616,495148
575616,471778
575616,298526
575616,393532
575616,321300
575616,450876
576195,64075
576195,315826
576195,497103
576195,188677
576195,145307
576195,459823
576195,147948
576195,276568
576195,275566
576195,158355
576312,152177
576312,129951
576312,349852
576312,438809
576312,20988
576312,53346
576312,452000
576312,444816
576312,58625
576312,347422
576452,458558
576452,225172
576452,83586
576452,118983
576452,149363
576452,13945
576452,205640
576452,245236
576452,119779
576452,52606
576822,71855
576822,197970
576822,313387
576822,233799
576822,194449
576822,296145
576822,400086
576822,490062
576822,178574
576822,465703
576851,473574
576851,390151
576851,389646
576851,18159
576851,44250
576851,25645
576851,493705
576851,315173
576851,354082
576851,96018
577131,385792
577131,428109
577131,232142
577131,174052
577131,421436
577131,129638
577131,4232
577131,156214
577131,145499
577131,438458
577167,146378
577167,494860
577167,116154
577167,141017
577167,407108
577167,452102
577167,234038
577167,369800
577167,202520
577167,239754
577511,295373
577511,250746
577511,78115
577511,41914
577511,156723
577511,137125
577511,377571
577511,143192
577511,296552
577511,404315
577813,229061
577813,93572
577813,77119
577813,406258
577813,64907
577813,282216
577813,65764
577813,267978
577813,243541
577813,93920
578100,110376
578100,419118
578100,396442
578100,226598
578100,135121
578100,246847
578100,80505
578100,114150
578100,61172
578100,168596
578607,426712
578607,114375
578607,471391
578607,390060
578607,150147
578607,198975
578607,354928
578607,363388
578607,470397
578607,2108
578783,11498
578783,324941
578783,42839
578783,90473
578783,300030
578783,484287
578783,172388
578783,94168
578783,184413
578783,422496
580313,303638
580313,297808
580313,316808
580313,299408
580313,75000
580313,263426
580313,209435
580313,130522
580313,484307
580313,400985
580411,401477
580411,59471
580411,98225
580411,362539
580411,55593
580411,116690
580411,130470
580411,378954
580411,330323
580411,282622
580450,154653
580450,392130
580450,155179
580450,220743
580450,463364
580450,6048
580450,256517
580450,254949
580450,126395
580450,21971
581521,157857
581521,256950
581521,96201
581521,87267
581521,23975
581521,229467
581521,289918
581521,11066
581521,100357
581521,361496
581801,403951
581801,167007
581801,133834
581801,179791
581801,30552
581801,440274
581801,304571
581801,153777
581801,374969
581801,194012
581975,439693
581975,364689
581975,405060
581975,264772
581975,386848
581975,65092
581975,214414
581975,464103
581975,327905
581975,287631
582146,439594
582146,149576
582146,37215
582146,297744
582146,175827
582146,497510
582146,253159
582146,125451
582146,343825
582146,120782
582557,315122
582557,329040
582557,313424
582557,360161
582557,7301
582557,404563
582557,391378
582557,254685
582557,74119
582557,429619
582641,129996
582641,145452
582641,329809
582641,40872
582641,136649
582641,229389
582641,189277
582641,109847
582641,158123
582641,465070
582848,448265
582848,141716
582848,167843
582848,346428
582848,291318
582848,142501
582848,301288
582848,477091
582848,231506
582848,446213
583234,163782
583234,26382
583234,191965
583234,66216
583234,188678
583234,114227
583234,86365
583234,3290
583234,379647
583234,174678
583369,39527
583369,429485
583369,470105
583369,227872
583369,119496
583369,175919
583369,222748
583369,224322
583369,167824
583369,231959
583611,381245
583611,250848
583611,432428
583611,162001
583611,491661
583611,299723
583611,289350
583611,109939
583611,161946
583611,232536
583766,466598
583766,21810
583766,370934
583766,493652
583766,240984
583766,429896
583766,174506
583766,380232
583766,454546
583766,185363
583798,11896
583798,311471
583798,303394
583798,355003
583798,170766
583798,50380
583798,371261
583798,338416
583798,408274
583798,302775
583916,229467
583916,157857
583916,231186
583916,11066
583916,23975
583916,29898
583916,404383
583916,486670
583916,65321
583916,256950
584500,416671
584500,201835
584500,388656
584500,168213
584500,345943
584500,481665
584500,335694
584500,421764
584500,279046
584500,130988
584569,127744
584569,193818
584569,291355
584569,361848
584569,379069
584569,21254
584569,7565
584569,279156
584569,165986
584569,266591
584592,483837
584592,493308
584592,9347
584592,416357
584592,464876
584592,143063
584592,382707
584592,314027
584592,85691
584592,451334
584727,264855
584727,267716
584727,337892
584727,280740
584727,501325
584727,214193
584727,203727
584727,324710
584727,79342
584727,93811
584905,484075
584905,146213
584905,285126
584905,376559
584905,126316
584905,388922
584905,460775
584905,38949
584905,460438
584905,116587
585165,453296
585165,389818
585165,164592
585165,490818
585165,371398
585165,332594
585165,260095
585165,150250
585165,58969
585165,405227
585344,34091
585344,285521
585344,440227
585344,434457
585344,247220
585344,28815
585344,393438
585344,279833
585344,202855
585344,172133
585378,394864
585378,322847
585378,494565
585378,351099
585378,434240
585378,389912
585378,72124
585378,425811
585378,186016
585378,350885
585680,490739
585680,30262
585680,481684
585680,453874
585680,421735
585680,20746
585680,94882
585680,39636
585680,235168
585680,51509
586268,90469
586268,26099
586268,68260
586268,371724
586268,275464
586268,488046
586268,25237
586268,328987
586268,387561
586268,186155
586740,396232
586740,170934
586740,394697
586740,277034
586740,99434
586740,305967
586740,180467
586740,342620
586740,424157
586740,415078
586790,89934
586790,449479
586790,394424
586790,41082
586790,267145
586790,145313
586790,310730
586790,263760
586790,103203
586790,286341
586916,13017
586916,254629
586916,194838
586916,373562
586916,64419
586916,399765
586916,375011
586916,405227
586916,58969
586916,296986
587326,212206
587326,94959
587326,241946
587326,439002
587326,375677
587326,121528
587326,469799
587326,212035
587326,259610
587326,270868
587524,104115
587524,90619
587524,165203
587524,141881
587524,142637
587524,211995
587524,387640
587524,497727
587524,73632
587524,218012
587674,489871
587674,142527
587674,288558
587674,153961
587674,147028
587674,310958
587674,284872
587674,268582
587674,449790
587674,139432
587853,424665
587853,473991
587853,254410
587853,442843
587853,221690
587853,397759
587853,130700
587853,233849
587853,80805
587853,76252
588122,491456
588122,80537
588122,236915
588122,450200
588122,165203
588122,278437
588122,333934
588122,451559
588122,261025
588122,270225
588627,417242
588627,466503
588627,179578
588627,45303
588627,199922
588627,49672
588627,466598
588627,35052
588627,241730
588627,227614
588829,342961
588829,412562
588829,271621
588829,469350
588829,461935
588829,197607
588829,405031
588829,124029
588829,293156
588829,172792
588888,466310
588888,261689
588888,84049
588888,403891
588888,449786
588888,493694
588888,366649
588888,350086
588888,420622
588888,283088
589564,466598
589564,21810
589564,370934
589564,493652
589564,447670
589564,380232
589564,243313
589564,174506
589564,23957
589564,35551
589586,269840
589586,398937
589586,319206
589586,127528
589586,171783
589586,197650
589586,260037
589586,86723
589586,345260
589586,60838
589777,334835
589777,31700
589777,26186
589777,199083
589777,112052
589777,198424
589777,334673
589777,278542
589777,109806
589777,99837
589903,409887
589903,150369
589903,424264
589903,31582
589903,131254
589903,270314
589903,408561
589903,334708
589903,1709
589903,3608
590861,364745
590861,441375
590861,204522
590861,235776
590861,489446
590861,12348
590861,278011
590861,176558
590861,207391
590861,146294
590945,431086
590945,303763
590945,67990
590945,4941
590945,391692
590945,381849
590945,11599
590945,358228
590945,443517
590945,407831
591026,110648
591026,141859
591026,208047
591026,91413
591026,447892
591026,330912
591026,408594
591026,441599
591026,320109
591026,255992
591310,211560
591310,356046
591310,350295
591310,423008
591310,296301
591310,65658
591310,167783
591310,118206
591310,108260
591310,406128
591898,22971
591898,237004
591898,276449
591898,36348
591898,65344
591898,412312
591898,459404
591898,176450
591898,130302
591898,326712
591940,247822
591940,16704
591940,201783
591940,195120
591940,139432
591940,11347
591940,87640
591940,119467
591940,318155
591940,198228
591993,438414
591993,225800
591993,281241
591993,69446
591993,189058
591993,413013
591993,164544
591993,317980
591993,124266
591993,109588
592192,436881
592192,76871
592192,317949
592192,262674
592192,473598
592192,138106
592192,148008
592192,396848
592192,159828
592192,269576
592220,205893
592220,487527
592220,149552
592220,248623
592220,207561
592220,314937
592220,43586
592220,331186
592220,139444
592220,17241
592235,288061
592235,25543
592235,132611
592235,446459
592235,334984
592235,495026
592235,102761
592235,70965
592235,159045
592235,419965
592495,120811
592495,25214
592495,440258
592495,294369
592495,429698
592495,44238
592495,203873
592495,455953
592495,324822
592495,196003
592601,385862
592601,206359
592601,117753
592601,49919
592601,422749
592601,247644
592601,364782
592601,332099
592601,133922
592601,249543
592672,96201
592672,307479
592672,420096
592672,292178
592672,160110
592672,163304
592672,87267
592672,90619
592672,300653
592672,441599
593135,153948
593135,337363
593135,194354
593135,63397
593135,96234
593135,173501
593135,384497
593135,347282
593135,357681
593135,464100
593275,323713
593275,439069
593275,69013
593275,267582
593275,15293
593275,44117
593275,469108
593275,73383
593275,93577
593275,321992
593541,241266
593541,304833
593541,31208
593541,183686
593541,282137
593541,134170
593541,132313
593541,151548
593541,224410
593541,282297
593732,119467
593732,304441
593732,257921
593732,41046
593732,199424
593732,270180
593732,372026
593732,78479
593732,56439
593732,461823
593792,464648
593792,260103
593792,6880
593792,291167
593792,126283
593792,386053
593792,44924
593792,483858
593792,474578
593792,291781
594793,185476
594793,372323
594793,347210
594793,70217
594793,231080
594793,354879
594793,157661
594793,51468
594793,443829
594793,405539
594831,475231
594831,295027
594831,258758
594831,6122
594831,198106
594831,47026
594831,315151
594831,133546
594831,429899
594831,127768
594930,184310
594930,29950
594930,392828
594930,305999
594930,46730
594930,374785
594930,260899
594930,360382
594930,423166
594930,20782
595236,215840
595236,115229
595236,199923
595236,478898
595236,44752
595236,242474
595236,496030
595236,226520
595236,291922
595236,434798
595568,70279
595568,272950
595568,269136
595568,217384
595568,259581
595568,173631
595568,118906
595568,405366
595568,211612
595568,198377
595577,368265
595577,266084
595577,489650
595577,466570
595577,300673
595577,466867
595577,224461
595577,189824
595577,302019
595577,425587
596088,102447
596088,185035
596088,97037
596088,482418
596088,2108
596088,495135
596088,446130
596088,166185
596088,481730
596088,190297
596716,174508
596716,370696
596716,425829
596716,263475
596716,199000
596716,367298
596716,12315
596716,454869
596716,402743
596716,423639
597384,236999
597384,377761
597384,407699
597384,215694
597384,210745
597384,465825
597384,69634
597384,460591
597384,409811
597384,214474
597395,399590
597395,134763
597395,254699
597395,474246
597395,42879
597395,429507
597395,15451
597395,48007
597395,380386
597395,376256
598802,178167
598802,70990
598802,43552
598802,386662
598802,345322
598802,411874
598802,173284
598802,133580
598802,165304
598802,172201
599524,413974
599524,40083
599524,423307
599524,313626
599524,53840
599524,85158
599524,388484
599524,102241
599524,108277
599524,466319
599550,464950
599550,35033
599550,225043
599550,236941
599550,291748
599550,280210
599550,180608
599550,446597
599550,153502
599550,73007
600350,260039
600350,230094
600350,74044
600350,84564
600350,273520
600350,128146
600350,18425
600350,356278
600350,308729
600350,229938
601128,234779
601128,308601
601128,313306
601128,20026
601128,171964
601128,433061
601128,209857
601128,453904
601128,183872
601128,375182
601624,45363
601624,122334
601624,191388
601624,130215
601624,228346
601624,446713
601624,54475
601624,465402
601624,236004
601624,351794
601629,478906
601629,383405
601629,5171
601629,460086
601629,171915
601629,155879
601629,449336
601629,343486
601629,208360
601629,131960
601684,7406
601684,40595
601684,372456
601684,202522
601684,470715
601684,88328
601684,486683
601684,377616
601684,218530
601684,408223
602352,390063
602352,466324
602352,183739
602352,125765
602352,206992
602352,328373
602352,231042
602352,97484
602352,170002
602352,145728
602652,35881
602652,470391
602652,357487
602652,439052
602652,26245
602652,161657
602652,135652
602652,348157
602652,54864
602652,114695
602957,70017
602957,78931
602957,146750
602957,358014
602957,71118
602957,341298
602957,188421
602957,375625
602957,446891
602957,207276
603031,448170
603031,469453
603031,347592
603031,125462
603031,46177
603031,317532
603031,130381
603031,95646
603031,282508
603031,437748
603773,449346
603773,476026
603773,490823
603773,113558
603773,76796
603773,333195
603773,54883
603773,365688
603773,398951
603773,312604
604113,497783
604113,427251
604113,68037
604113,242345
604113,11038
604113,104907
604113,190247
604113,404141
604113,337526
604113,458765
604153,68460
604153,208921
604153,89019
604153,137887
604153,150552
604153,220252
604153,467384
604153,320863
604153,427251
604153,367272
604229,20821
604229,15747
604229,65003
604229,142537
604229,407356
604229,423155
604229,221870
604229,404674
604229,480198
604229,311678
604628,35881
604628,266454
604628,26245
604628,141565
604628,146640
604628,345276
604628,436907
604628,448170
604628,5698
604628,61084
604673,83536
604673,152599
604673,181359
604673,463767
604673,161322
604673,22690
604673,10726
604673,180606
604673,252734
604673,160810
604954,182959
604954,292481
604954,442140
604954,257470
604954,227764
604954,12947
604954,242541
604954,214956
604954,18239
604954,255718
605169,133384
605169,48998
605169,320560
605169,196576
605169,211582
605169,145133
605169,155150
605169,222081
605169,483303
605169,419865
605363,174661
605363,310480
605363,168318
605363,498232
605363,501191
605363,284229
605363,83168
605363,125996
605363,69586
605363,192793
605467,79216
605467,47679
605467,209120
605467,313341
605467,454565
605467,318547
605467,394005
605467,53868
605467,264116
605467,54864
605648,180998
605648,225138
605648,1034
605648,69670
605648,132762
605648,18516
605648,474875
605648,103222
605648,112295
605648,76796
605651,419962
605651,358189
605651,153265
605651,408622
605651,256721
605651,153862
605651,321877
605651,14635
605651,14140
605651,174672
606117,218869
606117,168172
606117,158646
606117,288956
606117,157782
606117,406762
606117,46530
606117,427888
606117,138656
606117,493444
606944,52955
606944,301227
606944,405617
606944,60409
606944,158646
606944,46530
606944,295628
606944,406762
606944,422644
606944,461973
607292,159284
607292,14746
607292,327265
607292,9309
607292,380889
607292,222362
607292,344690
607292,325836
607292,132825
607292,404141
607338,430321
607338,301793
607338,35881
607338,114695
607338,436907
607338,265783
607338,152263
607338,141565
607338,374693
607338,348157
607374,345094
607374,84109
607374,38427
607374,323106
607374,300355
607374,372537
607374,186056
607374,292937
607374,197042
607374,183300
607599,230186
607599,248794
607599,482725
607599,66085
607599,229465
607599,236611
607599,21424
607599,469837
607599,264359
607599,187276
607855,127387
607855,130658
607855,79313
607855,63346
607855,20503
607855,441597
607855,433109
607855,179044
607855,492547
607855,397515
608197,61892
608197,4797
608197,238034
608197,460301
608197,408902
608197,83636
608197,481076
608197,405187
608197,445711
608197,118733
608323,190247
608323,427251
608323,384583
608323,404141
608323,68037
608323,243120
608323,32533
608323,270093
608323,392288
608323,469213
608557,253320
608557,475045
608557,349636
608557,337987
608557,162691
608557,266282
608557,414641
608557,34666
608557,121192
608557,194561
609104,158646
609104,313341
609104,246927
609104,290505
609104,264116
609104,453958
609104,196812
609104,67971
609104,217249
609104,370460
609628,441733
609628,139766
609628,414551
609628,233286
609628,474141
609628,472074
609628,250275
609628,193012
609628,454466
609628,451614
609799,358339
609799,262331
609799,179044
609799,383867
609799,492547
609799,34709
609799,152599
609799,229018
609799,304589
609799,336516
609956,54675
609956,311678
609956,221870
609956,404674
609956,196913
609956,162638
609956,150329
609956,476534
609956,497385
609956,445851
610056,412495
610056,238851
610056,17753
610056,376156
610056,302075
610056,296600
610056,386541
610056,317675
610056,358610
610056,101840
610190,443425
610190,354742
610190,351045
610190,454565
610190,120409
610190,318547
610190,383124
610190,394005
610190,313341
610190,81684
610425,11038
610425,323802
610425,177940
610425,184913
610425,89136
610425,150306
610425,297136
610425,313234
610425,145585
610425,208675
610716,392722
610716,116785
610716,20247
610716,96297
610716,291547
610716,178418
610716,349003
610716,186141
610716,192719
610716,81289
610898,474792
610898,253087
610898,5676
610898,209761
610898,55830
610898,5904
610898,279706
610898,316525
610898,333728
610898,114346
610940,483124
610940,168822
610940,354928
610940,108893
610940,420477
610940,451602
610940,446130
610940,305097
610940,425981
610940,118533
611152,175192
611152,151900
611152,9309
611152,313534
611152,262207
611152,488739
611152,170519
611152,328007
611152,497653
611152,344690
611199,478289
611199,436585
611199,489339
611199,75670
611199,150838
611199,142211
611199,102935
611199,271006
611199,247032
611199,163683
611271,36978
611271,401102
611271,453810
611271,350290
611271,66746
611271,14464
611271,326503
611271,386970
611271,61773
611271,173636
612471,4118
612471,314463
612471,1434
612471,390813
612471,374400
612471,72057
612471,303256
612471,303959
612471,365248
612471,360732
612670,73906
612670,405849
612670,272574
612670,100712
612670,272879
612670,193171
612670,475092
612670,484231
612670,388782
612670,127620
612846,226095
612846,323624
612846,131770
612846,227719
612846,437996
612846,9756
612846,52973
612846,29489
612846,158929
612846,362808
613233,19743
613233,280208
613233,365065
613233,239238
613233,16098
613233,228576
613233,285416
613233,29000
613233,205556
613233,115120
613318,165560
613318,88233
613318,171496
613318,43327
613318,400545
613318,407904
613318,68160
613318,94778
613318,420169
613318,55607
613694,287959
613694,371042
613694,192989
613694,73569
613694,499002
613694,105019
613694,33793
613694,350200
613694,216136
613694,42956
613852,490114
613852,175593
613852,411019
613852,270617
613852,369842
613852,358305
613852,294935
613852,36293
613852,117302
613852,203939
614047,441600
614047,376246
614047,22088
614047,80256
614047,478961
614047,94037
614047,289884
614047,175593
614047,206860
614047,89019
614069,19428
614069,28504
614069,76918
614069,453032
614069,235593
614069,283532
614069,383830
614069,491475
614069,126888
614069,174548
614186,206291
614186,29000
614186,410219
614186,27642
614186,108632
614186,366842
614186,72828
614186,152478
614186,48594
614186,475045
614409,300732
614409,177598
614409,42840
614409,164307
614409,198763
614409,488899
614409,377568
614409,78304
614409,65003
614409,69873
614598,171496
614598,337721
614598,440492
614598,414551
614598,236723
614598,300889
614598,260486
614598,388545
614598,454466
614598,477332
615383,261829
615383,130187
615383,340628
615383,79031
615383,458973
615383,163187
615383,387756
615383,59543
615383,74508
615383,263709
615457,272520
615457,473618
615457,407228
615457,359843
615457,423766
615457,446520
615457,28526
615457,173153
615457,256258
615457,322952
616045,309998
616045,157260
616045,486386
616045,281644
616045,96347
616045,46566
616045,104527
616045,57259
616045,340763
616045,63590
616447,232031
616447,170741
616447,206838
616447,56368
616447,350785
616447,65292
616447,348192
616447,343819
616447,285173
616447,9839
617611,34232
617611,405513
617611,193757
617611,14895
617611,236158
617611,224174
617611,202337
617611,313826
617611,18764
617611,178438
617795,415009
617795,56022
617795,446723
617795,176910
617795,463592
617795,360349
617795,41522
617795,284784
617795,217103
617795,428106
617968,361949
617968,333408
617968,175684
617968,274844
617968,284721
617968,233977
617968,412275
617968,138752
617968,270151
617968,453068
618408,267747
618408,233798
618408,379594
618408,207909
618408,326723
618408,398155
618408,433761
618408,83455
618408,431104
618408,190840
619087,130595
619087,137684
619087,395056
619087,310562
619087,178476
619087,151983
619087,396014
619087,233037
619087,207042
619087,411268
619159,308235
619159,436573
619159,314750
619159,301516
619159,379839
619159,216077
619159,56956
619159,98989
619159,107975
619159,69771
619675,371739
619675,219284
619675,367884
619675,265681
619675,142907
619675,197221
619675,78473
619675,474649
619675,257845
619675,218290
620992,193741
620992,2089
620992,333275
620992,72942
620992,361276
620992,236719
620992,451002
620992,47574
620992,149726
620992,149290
621419,33306
621419,372762
621419,317006
621419,383802
621419,387513
621419,35383
621419,354591
621419,10746
621419,88087
621419,321247
622100,495170
622100,209179
622100,70587
622100,177616
622100,27946
622100,417531
622100,470754
622100,484338
622100,411915
622100,387004
622658,321346
622658,156166
622658,482601
622658,418642
622658,274417
622658,217831
622658,166331
622658,397070
622658,290625
622658,356460
622725,28870
622725,208593
622725,229682
622725,345232
622725,119563
622725,473170
622725,316082
622725,335106
622725,102886
622725,47278
623281,453354
623281,348482
623281,483414
623281,326312
623281,376053
623281,365453
623281,113481
623281,488743
623281,351291
623281,153005
623857,354902
623857,480246
623857,439856
623857,195198
623857,166335
623857,73716
623857,5009
623857,295040
623857,457998
623857,96142
624143,282205
624143,316658
624143,293451
624143,325852
624143,125666
624143,169356
624143,446493
624143,283317
624143,205585
624143,429764
624176,401858
624176,365610
624176,479158
624176,96446
624176,492040
624176,347932
624176,201008
624176,303286
624176,122225
624176,202701
624503,182146
624503,476406
624503,94847
624503,432493
624503,419515
624503,295775
624503,46191
624503,420612
624503,126383
624503,123041
624644,435826
624644,499647
624644,238372
624644,175164
624644,319557
624644,307459
624644,62933
624644,97732
624644,47360
624644,52894
624876,223661
624876,200047
624876,245693
624876,418457
624876,349594
624876,257297
624876,242532
624876,487221
624876,316829
624876,321379
625022,25973
625022,202848
625022,427886
625022,53714
625022,51371
625022,281833
625022,28481
625022,5157
625022,340728
625022,211976
625205,427616
625205,90255
625205,206431
625205,28911
625205,387892
625205,109919
625205,365588
625205,214474
625205,34684
625205,186420
625458,99477
625458,312740
625458,437373
625458,154771
625458,498303
625458,116082
625458,99430
625458,244089
625458,372804
625458,231099
626005,84119
626005,190702
626005,16175
626005,312818
626005,213712
626005,426960
626005,481156
626005,407742
626005,318793
626005,77357
626232,172044
626232,168251
626232,325162
626232,79668
626232,377086
626232,227092
626232,378905
626232,134320
626232,112447
626232,471647
626462,435913
626462,289798
626462,431702
626462,168706
626462,380772
626462,55544
626462,43978
626462,411473
626462,429142
626462,87196
626701,347034
626701,96278
626701,256157
626701,370206
626701,150088
626701,234005
626701,13397
626701,192883
626701,18999
626701,239183
627085,487701
627085,61344
627085,249654
627085,207127
627085,97719
627085,8707
627085,131158
627085,413704
627085,450166
627085,476654
627323,99571
627323,253892
627323,417573
627323,257547
627323,16714
627323,242145
627323,414914
627323,343455
627323,275999
627323,273658
627513,395897
627513,356187
627513,130893
627513,350814
627513,495866
627513,42166
627513,154643
627513,267641
627513,326937
627513,498591
628056,266845
628056,8263
628056,469533
628056,289928
628056,27417
628056,253716
628056,373853
628056,298323
628056,253801
628056,400331
628085,371236
628085,491335
628085,307421
628085,436214
628085,468286
628085,53954
628085,437215
628085,238243
628085,190385
628085,394264
630318,174946
630318,160569
630318,334492
630318,273190
630318,405495
630318,402031
630318,31783
630318,321843
630318,421287
630318,17570
630391,167442
630391,116802
630391,39744
630391,495960
630391,451378
630391,357214
630391,236292
630391,494405
630391,294222
630391,18440
630905,220123
630905,140941
630905,186369
630905,359917
630905,66594
630905,378389
630905,412919
630905,154592
630905,199752
630905,333843
631724,90403
631724,316887
631724,346737
631724,110822
631724,321472
631724,2965
631724,381485
631724,278984
631724,312833
631724,181888
632055,243317
632055,473593
632055,62710
632055,335776
632055,207482
632055,31689
632055,197582
632055,299314
632055,210183
632055,228687
632106,62343
632106,344900
632106,70008
632106,312401
632106,100425
632106,227158
632106,455977
632106,41933
632106,54486
632106,258745
632394,40979
632394,25887
632394,54049
632394,401606
632394,384565
632394,122584
632394,106685
632394,209836
632394,344820
632394,26171
632536,345235
632536,326976
632536,6357
632536,304460
632536,463493
632536,366219
632536,328690
632536,235799
632536,216441
632536,114373
632625,366804
632625,160731
632625,342671
632625,438429
632625,319240
632625,30536
632625,417850
632625,63923
632625,400127
632625,275146
632726,427538
632726,101646
632726,446426
632726,336908
632726,155789
632726,475213
632726,350238
632726,220904
632726,100382
632726,406674
632825,371899
632825,288339
632825,316291
632825,348226
632825,142569
632825,353184
632825,381602
632825,335527
632825,92121
632825,122768
632923,293822
632923,173820
632923,110895
632923,317959
632923,354716
632923,194182
632923,430178
632923,194659
632923,323699
632923,107934
633153,315169
633153,268845
633153,226767
633153,309199
633153,41181
633153,104157
633153,257511
633153,383114
633153,154565
633153,385155
633350,425325
633350,400266
633350,308116
633350,297950
633350,421887
633350,150595
633350,199308
633350,165157
633350,243293
633350,91887
633399,316291
633399,348226
633399,106292
633399,371899
633399,288339
633399,17529
633399,331524
633399,417291
633399,381602
633399,267218
633635,464046
633635,183064
633635,191413
633635,355451
633635,116194
633635,422310
633635,83070
633635,65060
633635,128582
633635,11792
633916,197213
633916,354285
633916,260003
633916,234059
633916,415678
633916,39112
633916,466621
633916,198784
633916,267424
633916,140288
633986,252964
633986,217021
633986,293180
633986,376669
633986,350861
633986,378634
633986,258447
633986,264054
633986,121112
633986,358437
634113,25636
